inst_141635 RESOURCE22351
CLB12477 RESOURCE36112
CLB10186 RESOURCE54978
CLB11897 RESOURCE28258
CLB10708 RESOURCE40997
CLB10195 RESOURCE55936
CLB11126 RESOURCE36113
CLB3684 RESOURCE64076
CLB12461 RESOURCE35154
CLB11833 RESOURCE24142
CLB12478 RESOURCE35632
CLB8949 RESOURCE50572
CLB12238 RESOURCE31707
CLB8611 RESOURCE44730
CLB8893 RESOURCE48562
CLB10392 RESOURCE58138
CLB3686 RESOURCE64555
CLB10394 RESOURCE58139
CLB12300 RESOURCE29790
CLB10396 RESOURCE57468
CLB12332 RESOURCE28737
CLB3330 RESOURCE67524
CLB11550 RESOURCE33622
CLB12299 RESOURCE29791
CLB10130 RESOURCE51530
CLB12298 RESOURCE30749
CLB8905 RESOURCE50093
CLB8515 RESOURCE44728
CLB8645 RESOURCE42050
CLB11822 RESOURCE23664
CLB10155 RESOURCE53063
CLB3314 RESOURCE66088
CLB8624 RESOURCE43677
CLB10390 RESOURCE59096
CLB8958 RESOURCE51052
CLB10742 RESOURCE58140
CLB12074 RESOURCE29216
CLB12237 RESOURCE32186
CLB11844 RESOURCE24622
CLB10213 RESOURCE56990
CLB3302 RESOURCE67525
CLB12466 RESOURCE35634
CLB8895 RESOURCE49136
CLB11147 RESOURCE35635
CLB12210 RESOURCE33144
CLB12259 RESOURCE29792
CLB10814 RESOURCE40520
CLB8897 RESOURCE50094
CLB3706 RESOURCE65609
CLB12203 RESOURCE34197
CLB3371 RESOURCE68962
CLB3275 RESOURCE66567
CLB11188 RESOURCE37645
CLB12383 RESOURCE33623
CLB11832 RESOURCE23665
CLB3463 RESOURCE64077
CLB10159 RESOURCE53542
CLB8902 RESOURCE50095
CLB8618 RESOURCE43678
CLB8855 RESOURCE48084
CLB8630 RESOURCE44155
CLB12325 RESOURCE28260
CLB8845 RESOURCE47605
CLB11838 RESOURCE23186
CLB11357 RESOURCE26538
CLB10178 RESOURCE54979
CLB8859 RESOURCE48083
CLB3697 RESOURCE65131
CLB8619 RESOURCE43199
CLB12296 RESOURCE31228
CLB8947 RESOURCE50573
CLB10139 RESOURCE52010
CLB12195 RESOURCE35633
CLB3306 RESOURCE66089
CLB3705 RESOURCE65610
CLB12201 RESOURCE34677
CLB11173 RESOURCE38124
CLB3325 RESOURCE68005
CLB11208 RESOURCE40999
CLB3695 RESOURCE64557
CLB11845 RESOURCE24623
CLB11338 RESOURCE27592
CLB8617 RESOURCE43679
CLB12297 RESOURCE30270
CLB10397 RESOURCE57469
CLB3305 RESOURCE65608
CLB8791 RESOURCE42052
CLB10395 RESOURCE59098
CLB11854 RESOURCE25102
CLB10393 RESOURCE59577
CLB12246 RESOURCE29217
CLB8529 RESOURCE45688
CLB3696 RESOURCE65132
CLB8887 RESOURCE49137
CLB10684 RESOURCE56991
CLB10823 RESOURCE40521
CLB8793 RESOURCE42053
CLB10752 RESOURCE58141
CLB8851 RESOURCE47606
CLB3379 RESOURCE68963
CLB10347 RESOURCE57470
CLB11052 RESOURCE39562
CLB11864 RESOURCE28261
CLB11206 RESOURCE41478
CLB11165 RESOURCE36594
CLB11362 RESOURCE26539
CLB11840 RESOURCE23187
CLB12200 RESOURCE35156
CLB11871 RESOURCE26540
CLB8757 RESOURCE45690
CLB11192 RESOURCE38604
CLB8753 RESOURCE47126
CLB8760 RESOURCE47127
CLB10142 RESOURCE52586
CLB8896 RESOURCE50574
CLB10827 RESOURCE40040
CLB8888 RESOURCE49617
CLB12324 RESOURCE28262
CLB11199 RESOURCE37647
CLB12327 RESOURCE28739
CLB12189 RESOURCE33625
CLB10400 RESOURCE58619
CLB3332 RESOURCE68006
CLB8790 RESOURCE43200
CLB12361 RESOURCE32666
CLB3380 RESOURCE69443
CLB10157 RESOURCE53544
CLB3700 RESOURCE61109
CLB8516 RESOURCE44731
CLB10202 RESOURCE56418
CLB12322 RESOURCE30272
CLB3311 RESOURCE67047
CLB11183 RESOURCE38605
CLB10150 RESOURCE52585
CLB12295 RESOURCE31229
CLB10718 RESOURCE56992
CLB10863 RESOURCE64558
CLB12252 RESOURCE30273
CLB10826 RESOURCE41000
CLB10160 RESOURCE54023
CLB10173 RESOURCE54980
CLB8534 RESOURCE45211
CLB3312 RESOURCE67526
CLB8886 RESOURCE48564
CLB12231 RESOURCE32667
CLB11869 RESOURCE27114
CLB11339 RESOURCE27593
CLB12218 RESOURCE32668
CLB8531 RESOURCE44732
CLB3709 RESOURCE66090
CLB10198 RESOURCE55460
CLB11364 RESOURCE27115
CLB11207 RESOURCE42054
CLB12188 RESOURCE34199
CLB10158 RESOURCE53545
CLB12068 RESOURCE28740
CLB10728 RESOURCE41001
CLB10496 RESOURCE61590
CLB8978 RESOURCE50575
CLB11848 RESOURCE28264
CLB11237 RESOURCE36595
CLB8532 RESOURCE44733
CLB8890 RESOURCE49618
CLB11190 RESOURCE38606
CLB10209 RESOURCE56417
CLB8752 RESOURCE47607
CLB11834 RESOURCE24625
CLB10140 RESOURCE54024
CLB10398 RESOURCE60057
CLB10206 RESOURCE56419
CLB12292 RESOURCE31710
CLB11063 RESOURCE39563
CLB8955 RESOURCE51054
CLB10164 RESOURCE54503
CLB3699 RESOURCE65611
CLB12294 RESOURCE30751
CLB12199 RESOURCE35157
CLB12196 RESOURCE34678
CLB12212 RESOURCE33146
CLB8514 RESOURCE46170
CLB12076 RESOURCE29794
CLB11857 RESOURCE26061
CLB8844 RESOURCE48565
CLB8749 RESOURCE47128
CLB12483 RESOURCE37648
CLB11837 RESOURCE24624
CLB9212 RESOURCE42532
CLB8620 RESOURCE43680
CLB3308 RESOURCE67049
CLB10171 RESOURCE54982
CLB3309 RESOURCE67050
CLB10692 RESOURCE41479
CLB8524 RESOURCE46171
CLB10861 RESOURCE65133
CLB8538 RESOURCE46649
CLB8751 RESOURCE48086
CLB10162 RESOURCE53546
CLB10399 RESOURCE59579
CLB11863 RESOURCE28263
CLB3324 RESOURCE68486
CLB11368 RESOURCE28743
CLB11835 RESOURCE24146
CLB12202 RESOURCE34679
CLB10369 RESOURCE58142
CLB12462 RESOURCE37074
CLB11847 RESOURCE26063
CLB11241 RESOURCE40044
CLB8537 RESOURCE46169
CLB11234 RESOURCE37075
CLB12227 RESOURCE33627
CLB11201 RESOURCE37649
CLB3688 RESOURCE66092
CLB8635 RESOURCE43681
CLB12204 RESOURCE35637
CLB8868 RESOURCE49140
CLB3707 RESOURCE66570
CLB11367 RESOURCE28265
CLB12280 RESOURCE31232
CLB11184 RESOURCE36596
CLB8796 RESOURCE45212
CLB12197 RESOURCE35638
CLB10185 RESOURCE54025
CLB8556 RESOURCE52014
CLB8554 RESOURCE51056
CLB11852 RESOURCE28744
CLB10405 RESOURCE61112
CLB12468 RESOURCE39086
CLB10403 RESOURCE59580
CLB11194 RESOURCE38607
CLB8852 RESOURCE48566
CLB11053 RESOURCE40523
CLB10141 RESOURCE55462
CLB11365 RESOURCE27595
CLB3307 RESOURCE68008
CLB10510 RESOURCE61113
CLB8535 RESOURCE44734
CLB11228 RESOURCE37650
CLB8889 RESOURCE50098
CLB8891 RESOURCE51057
CLB10191 RESOURCE56420
CLB8787 RESOURCE43202
CLB11836 RESOURCE26064
CLB10374 RESOURCE58622
CLB8735 RESOURCE48087
CLB10707 RESOURCE57473
CLB11842 RESOURCE27116
CLB8518 RESOURCE45692
CLB10151 RESOURCE52588
CLB12187 RESOURCE34681
CLB11242 RESOURCE37076
CLB10163 RESOURCE53547
CLB10402 RESOURCE60538
CLB12179 RESOURCE36597
CLB12193 RESOURCE36117
CLB11363 RESOURCE33148
CLB12194 RESOURCE35160
CLB3708 RESOURCE66572
CLB11236 RESOURCE37651
CLB10690 RESOURCE42056
CLB8517 RESOURCE46172
CLB10135 RESOURCE54504
CLB8956 RESOURCE51536
CLB12500 RESOURCE38129
CLB3337 RESOURCE67051
CLB11191 RESOURCE39565
CLB10514 RESOURCE61592
CLB8571 RESOURCE48088
CLB11877 RESOURCE26543
CLB8792 RESOURCE43203
CLB12268 RESOURCE31711
CLB3318 RESOURCE68967
CLB10522 RESOURCE61114
CLB8784 RESOURCE45693
CLB10204 RESOURCE56995
CLB8788 RESOURCE43682
CLB10401 RESOURCE62071
CLB10404 RESOURCE61593
CLB10409 RESOURCE60060
CLB3701 RESOURCE67052
CLB8977 RESOURCE52590
CLB3310 RESOURCE68009
CLB10265 RESOURCE58144
CLB8867 RESOURCE50579
CLB12225 RESOURCE33628
CLB12249 RESOURCE30754
CLB8523 RESOURCE47130
CLB3316 RESOURCE68489
CLB8798 RESOURCE44735
CLB3322 RESOURCE69446
CLB9213 RESOURCE42535
CLB8555 RESOURCE52016
CLB12267 RESOURCE31713
CLB11875 RESOURCE25586
CLB3321 RESOURCE68488
CLB10406 RESOURCE61115
CLB8740 RESOURCE47610
CLB12498 RESOURCE38609
CLB11380 RESOURCE32671
CLB12226 RESOURCE33629
CLB10192 RESOURCE57475
CLB10858 RESOURCE66094
CLB8605 RESOURCE51058
CLB12240 RESOURCE30276
CLB12229 RESOURCE33150
CLB8521 RESOURCE46651
CLB10147 RESOURCE55464
CLB11850 RESOURCE27118
CLB10174 RESOURCE53548
CLB11858 RESOURCE28745
CLB10407 RESOURCE62072
CLB10750 RESOURCE60061
CLB8741 RESOURCE48089
CLB11849 RESOURCE28266
CLB11843 RESOURCE27597
CLB10513 RESOURCE61594
CLB11204 RESOURCE38610
CLB10161 RESOURCE56422
CLB10722 RESOURCE58145
CLB3329 RESOURCE68968
CLB12251 RESOURCE31234
CLB12184 RESOURCE36119
CLB10862 RESOURCE67053
CLB8794 RESOURCE45215
CLB10356 RESOURCE59103
CLB8785 RESOURCE43204
CLB12230 RESOURCE33151
CLB10410 RESOURCE60539
CLB8786 RESOURCE43683
CLB11841 RESOURCE27119
CLB3338 RESOURCE68010
CLB8557 RESOURCE51538
CLB8829 RESOURCE47611
CLB12192 RESOURCE36120
CLB11873 RESOURCE26544
CLB10856 RESOURCE65615
CLB11244 RESOURCE40525
CLB10531 RESOURCE62073
CLB8857 RESOURCE49622
CLB10520 RESOURCE62647
CLB10855 RESOURCE66095
CLB12473 RESOURCE39567
CLB10367 RESOURCE59583
CLB10215 RESOURCE57474
CLB10166 RESOURCE56423
CLB13542 RESOURCE27598
CLB12183 RESOURCE34203
CLB10146 RESOURCE56997
CLB3335 RESOURCE68011
CLB12185 RESOURCE35641
CLB10183 RESOURCE52591
CLB8553 RESOURCE51537
CLB3315 RESOURCE69448
CLB9283 RESOURCE43205
CLB10666 RESOURCE42536
CLB13515 RESOURCE28746
CLB11865 RESOURCE27599
CLB11240 RESOURCE37652
CLB11212 RESOURCE39089
CLB10207 RESOURCE55944
CLB3353 RESOURCE68012
CLB12241 RESOURCE30756
CLB12190 RESOURCE35162
CLB12235 RESOURCE33152
CLB10866 RESOURCE66574
CLB12474 RESOURCE39568
CLB12248 RESOURCE30757
CLB8800 RESOURCE44737
CLB8754 RESOURCE48568
CLB12242 RESOURCE30758
CLB11085 RESOURCE40526
CLB11230 RESOURCE42537
CLB8827 RESOURCE47132
CLB11217 RESOURCE38611
CLB10134 RESOURCE55945
CLB12219 RESOURCE34205
CLB3333 RESOURCE68491
CLB10519 RESOURCE63126
CLB10247 RESOURCE58147
CLB8738 RESOURCE49623
CLB8541 RESOURCE50101
CLB10228 RESOURCE52592
CLB11193 RESOURCE40527
CLB8797 RESOURCE45695
CLB10221 RESOURCE54028
CLB12277 RESOURCE33153
CLB12243 RESOURCE31235
CLB10413 RESOURCE61116
CLB10411 RESOURCE61595
CLB10518 RESOURCE63127
CLB10217 RESOURCE54986
CLB8578 RESOURCE51539
CLB12253 RESOURCE30278
CLB12214 RESOURCE34684
CLB10244 RESOURCE58148
CLB10679 RESOURCE60062
CLB11862 RESOURCE29225
CLB8610 RESOURCE51540
CLB8866 RESOURCE50581
CLB10211 RESOURCE56424
CLB12414 RESOURCE40528
CLB8519 RESOURCE47612
CLB10229 RESOURCE54029
CLB10237 RESOURCE57477
CLB12257 RESOURCE29799
CLB8742 RESOURCE48570
CLB12175 RESOURCE36600
CLB10344 RESOURCE59584
CLB12484 RESOURCE38612
CLB8822 RESOURCE43206
CLB8522 RESOURCE48091
CLB12206 RESOURCE35642
CLB10187 RESOURCE56425
CLB13547 RESOURCE28268
CLB12245 RESOURCE30277
CLB11235 RESOURCE41485
CLB8811 RESOURCE45217
CLB12177 RESOURCE36121
CLB8739 RESOURCE50102
CLB10339 RESOURCE59105
CLB13232 RESOURCE26067
CLB8795 RESOURCE45697
CLB10414 RESOURCE62075
CLB12485 RESOURCE38131
CLB10337 RESOURCE59106
CLB10508 RESOURCE61117
CLB8551 RESOURCE51059
CLB8737 RESOURCE49144
CLB10180 RESOURCE54988
CLB8542 RESOURCE51541
CLB8806 RESOURCE47613
CLB10715 RESOURCE59104
CLB11219 RESOURCE39091
CLB8892 RESOURCE51061
CLB12211 RESOURCE35164
CLB8621 RESOURCE43685
CLB12247 RESOURCE30759
CLB11222 RESOURCE42060
CLB13510 RESOURCE29226
CLB10230 RESOURCE54509
CLB10850 RESOURCE67055
CLB12173 RESOURCE37078
CLB10436 RESOURCE61596
CLB12416 RESOURCE40049
CLB10555 RESOURCE58149
CLB11202 RESOURCE40529
CLB8809 RESOURCE44163
CLB13513 RESOURCE29227
CLB3334 RESOURCE69450
CLB10136 RESOURCE57478
CLB3336 RESOURCE68971
CLB12234 RESOURCE33632
CLB12181 RESOURCE35165
CLB10493 RESOURCE62649
CLB8748 RESOURCE49146
CLB10709 RESOURCE59107
CLB13540 RESOURCE28747
CLB10260 RESOURCE58627
CLB12174 RESOURCE37080
CLB8550 RESOURCE53073
CLB8750 RESOURCE49147
CLB8609 RESOURCE52018
CLB8744 RESOURCE49625
CLB10190 RESOURCE56426
CLB12180 RESOURCE36122
CLB8622 RESOURCE43208
CLB12264 RESOURCE31716
CLB10184 RESOURCE54510
CLB8804 RESOURCE46176
CLB10181 RESOURCE55467
CLB13243 RESOURCE29801
CLB10905 RESOURCE65139
CLB12266 RESOURCE33154
CLB10415 RESOURCE63128
CLB8808 RESOURCE45219
CLB12490 RESOURCE38613
CLB8810 RESOURCE45220
CLB8799 RESOURCE46655
CLB13536 RESOURCE28748
CLB10342 RESOURCE60065
CLB8603 RESOURCE52594
CLB8835 RESOURCE47134
CLB8776 RESOURCE48093
CLB11205 RESOURCE40530
CLB10373 RESOURCE60542
CLB8814 RESOURCE46177
CLB8583 RESOURCE50582
CLB10417 RESOURCE62650
CLB10848 RESOURCE68014
CLB8759 RESOURCE49145
CLB8558 RESOURCE53552
CLB12220 RESOURCE34686
CLB10334 RESOURCE59586
CLB12260 RESOURCE30760
CLB10416 RESOURCE63129
CLB8805 RESOURCE47135
CLB10422 RESOURCE62651
CLB12182 RESOURCE36602
CLB10900 RESOURCE66577
CLB8574 RESOURCE52595
CLB13230 RESOURCE27122
CLB12101 RESOURCE36123
CLB13535 RESOURCE29228
CLB10831 RESOURCE42061
CLB8761 RESOURCE50583
CLB10529 RESOURCE64566
CLB12217 RESOURCE35166
CLB12171 RESOURCE38134
CLB10239 RESOURCE58150
CLB10851 RESOURCE67056
CLB13509 RESOURCE29802
CLB8548 RESOURCE53553
CLB10138 RESOURCE57479
CLB12250 RESOURCE31239
CLB8581 RESOURCE51542
CLB10375 RESOURCE61118
CLB12254 RESOURCE30761
CLB13537 RESOURCE28269
CLB12244 RESOURCE31717
CLB10495 RESOURCE63130
CLB10512 RESOURCE64088
CLB8747 RESOURCE50104
CLB10890 RESOURCE65619
CLB11093 RESOURCE41488
CLB12172 RESOURCE38135
CLB10706 RESOURCE60544
CLB10852 RESOURCE68973
CLB10597 RESOURCE43210
CLB12129 RESOURCE37082
CLB8807 RESOURCE46657
CLB12272 RESOURCE33634
CLB8770 RESOURCE48572
CLB8813 RESOURCE47615
CLB10254 RESOURCE58629
CLB10731 RESOURCE42541
CLB12255 RESOURCE31240
CLB10844 RESOURCE68494
CLB8812 RESOURCE45221
CLB10430 RESOURCE62652
CLB8608 RESOURCE52596
CLB12097 RESOURCE36603
CLB9443 RESOURCE53075
CLB13231 RESOURCE27123
CLB11161 RESOURCE34208
CLB9330 RESOURCE52597
CLB12221 RESOURCE34687
CLB10710 RESOURCE61119
CLB12263 RESOURCE32676
CLB10350 RESOURCE60545
CLB13538 RESOURCE28749
CLB10156 RESOURCE57001
CLB10428 RESOURCE63131
CLB12278 RESOURCE32197
CLB10255 RESOURCE58630
CLB10694 RESOURCE62077
CLB10385 RESOURCE64089
CLB10437 RESOURCE62076
CLB10421 RESOURCE63610
CLB8743 RESOURCE50584
CLB10693 RESOURCE62078
CLB13511 RESOURCE30282
CLB10499 RESOURCE62653
CLB8580 RESOURCE51543
CLB8823 RESOURCE46179
CLB10427 RESOURCE63132
CLB9960 RESOURCE55948
CLB11232 RESOURCE42062
CLB12125 RESOURCE37657
CLB12233 RESOURCE34688
CLB10733 RESOURCE42542
CLB8546 RESOURCE53554
CLB10333 RESOURCE60067
CLB10899 RESOURCE66578
CLB10241 RESOURCE58151
CLB10853 RESOURCE68974
CLB13543 RESOURCE28270
CLB12262 RESOURCE32677
CLB11233 RESOURCE39573
CLB8803 RESOURCE47136
CLB10723 RESOURCE59588
CLB12222 RESOURCE35167
CLB11870 RESOURCE29803
CLB8587 RESOURCE53076
CLB9304 RESOURCE44742
CLB10243 RESOURCE58152
CLB10341 RESOURCE60546
CLB8552 RESOURCE53074
CLB8549 RESOURCE54512
CLB13545 RESOURCE28750
CLB8816 RESOURCE47616
CLB12117 RESOURCE35646
CLB11223 RESOURCE40052
CLB12256 RESOURCE31241
CLB8824 RESOURCE44743
CLB13821 RESOURCE43689
CLB8801 RESOURCE47137
CLB13514 RESOURCE29804
CLB12265 RESOURCE32198
CLB12258 RESOURCE30283
CLB12098 RESOURCE36605
CLB8745 RESOURCE51064
CLB13508 RESOURCE30281
CLB11221 RESOURCE40531
CLB12391 RESOURCE40532
CLB9735 RESOURCE55470
CLB8769 RESOURCE49628
CLB12158 RESOURCE38615
CLB10426 RESOURCE63611
CLB8579 RESOURCE52021
CLB10231 RESOURCE55949
CLB13506 RESOURCE29805
CLB10438 RESOURCE62654
CLB10524 RESOURCE64568
CLB12223 RESOURCE35168
CLB8543 RESOURCE53555
CLB8582 RESOURCE51544
CLB12164 RESOURCE39095
CLB13822 RESOURCE43690
CLB10659 RESOURCE43211
CLB8767 RESOURCE50586
CLB12410 RESOURCE41489
CLB10906 RESOURCE42063
CLB9282 RESOURCE44167
CLB12228 RESOURCE34210
CLB10843 RESOURCE68975
CLB10491 RESOURCE64090
CLB8817 RESOURCE46659
CLB10433 RESOURCE63133
CLB13240 RESOURCE31242
CLB12121 RESOURCE33158
CLB8825 RESOURCE44744
CLB12095 RESOURCE37658
CLB8974 RESOURCE50587
CLB9218 RESOURCE55951
CLB10266 RESOURCE59590
CLB10420 RESOURCE64569
CLB8746 RESOURCE51065
CLB10232 RESOURCE56429
CLB8821 RESOURCE46181
CLB13241 RESOURCE31721
CLB13564 RESOURCE32200
CLB9266 RESOURCE45223
CLB10235 RESOURCE57483
CLB10889 RESOURCE67060
CLB10439 RESOURCE62655
CLB9289 RESOURCE44170
CLB8762 RESOURCE50588
CLB10875 RESOURCE66580
CLB10440 RESOURCE63134
CLB13189 RESOURCE27603
CLB9235 RESOURCE50585
CLB11214 RESOURCE41491
CLB10349 RESOURCE55471
CLB10418 RESOURCE65144
CLB12407 RESOURCE42065
CLB10525 RESOURCE64570
CLB12269 RESOURCE33157
CLB12108 RESOURCE35648
CLB8802 RESOURCE48097
CLB10324 RESOURCE59589
CLB8544 RESOURCE53556
CLB10331 RESOURCE57484
CLB12271 RESOURCE33159
CLB13810 RESOURCE43212
CLB12163 RESOURCE39575
CLB13559 RESOURCE31722
CLB9248 RESOURCE45702
CLB10419 RESOURCE65145
CLB13550 RESOURCE28273
CLB13539 RESOURCE29230
CLB10326 RESOURCE60069
CLB12124 RESOURCE37659
CLB12224 RESOURCE35169
CLB10236 RESOURCE57482
CLB8773 RESOURCE49629
CLB8568 RESOURCE53077
CLB9102 RESOURCE56431
CLB13196 RESOURCE27605
CLB12314 RESOURCE30763
CLB13560 RESOURCE32679
CLB8560 RESOURCE54514
CLB8584 RESOURCE52599
CLB10423 RESOURCE65146
CLB10233 RESOURCE57005
CLB9299 RESOURCE43691
CLB11218 RESOURCE41492
CLB11226 RESOURCE40533
CLB9023 RESOURCE55472
CLB13812 RESOURCE43213
CLB8818 RESOURCE47618
CLB10267 RESOURCE59591
CLB8819 RESOURCE47619
CLB10346 RESOURCE61123
CLB12152 RESOURCE39096
CLB8774 RESOURCE49630
CLB12104 RESOURCE36607
CLB10526 RESOURCE65624
CLB10234 RESOURCE57006
CLB8563 RESOURCE52600
CLB10364 RESOURCE62081
CLB11859 RESOURCE28274
CLB9024 RESOURCE55473
CLB8831 RESOURCE50589
CLB10332 RESOURCE58155
CLB13806 RESOURCE43692
CLB13813 RESOURCE43214
CLB8781 RESOURCE52024
CLB10379 RESOURCE58153
CLB13520 RESOURCE30285
CLB10238 RESOURCE58154
CLB10442 RESOURCE63135
CLB13561 RESOURCE33160
CLB12105 RESOURCE36608
CLB11243 RESOURCE40055
CLB12450 RESOURCE42067
CLB9246 RESOURCE46182
CLB10355 RESOURCE59112
CLB12317 RESOURCE30286
CLB8768 RESOURCE51067
CLB8559 RESOURCE55474
CLB8569 RESOURCE53558
CLB8775 RESOURCE49151
CLB10503 RESOURCE64092
CLB13809 RESOURCE43693
CLB9303 RESOURCE47140
CLB10431 RESOURCE64571
CLB10253 RESOURCE59113
CLB12178 RESOURCE37660
CLB12154 RESOURCE40056
CLB10429 RESOURCE65625
CLB11876 RESOURCE29231
CLB8570 RESOURCE53078
CLB13563 RESOURCE32201
CLB9267 RESOURCE45703
CLB8828 RESOURCE45704
CLB11225 RESOURCE41013
CLB12123 RESOURCE38619
CLB10441 RESOURCE64093
CLB13531 RESOURCE30284
CLB8545 RESOURCE54516
CLB8772 RESOURCE50110
CLB9734 RESOURCE56430
CLB9022 RESOURCE55953
CLB9259 RESOURCE45225
CLB10323 RESOURCE60070
CLB13551 RESOURCE28754
CLB10504 RESOURCE64572
CLB8771 RESOURCE50590
CLB10256 RESOURCE59111
CLB13187 RESOURCE28275
CLB11215 RESOURCE42068
CLB8547 RESOURCE54517
CLB10697 RESOURCE63614
CLB10760 RESOURCE65626
CLB12328 RESOURCE29807
CLB9302 RESOURCE47620
CLB10424 RESOURCE66104
CLB12276 RESOURCE35171
CLB8820 RESOURCE48577
CLB10873 RESOURCE68020
CLB10444 RESOURCE63615
CLB13555 RESOURCE33161
CLB13532 RESOURCE30766
CLB10443 RESOURCE64094
CLB9249 RESOURCE45226
CLB10270 RESOURCE60071
CLB9295 RESOURCE44171
CLB13518 RESOURCE29808
CLB12316 RESOURCE31723
CLB12106 RESOURCE37662
CLB8777 RESOURCE49152
CLB11209 RESOURCE42546
CLB8763 RESOURCE51547
CLB10250 RESOURCE59114
CLB12107 RESOURCE36609
CLB12311 RESOURCE32680
CLB11248 RESOURCE40535
CLB10878 RESOURCE68021
CLB10371 RESOURCE62657
CLB12096 RESOURCE39099
CLB10240 RESOURCE58156
CLB13197 RESOURCE28755
CLB12094 RESOURCE38141
CLB8567 RESOURCE54996
CLB13533 RESOURCE30287
CLB8764 RESOURCE52027
CLB9255 RESOURCE47621
CLB8765 RESOURCE51068
CLB8782 RESOURCE51548
CLB10434 RESOURCE65147
CLB10370 RESOURCE58157
CLB8573 RESOURCE55954
CLB8577 RESOURCE55475
CLB12100 RESOURCE38620
CLB10376 RESOURCE59115
CLB12157 RESOURCE40536
CLB12099 RESOURCE37663
CLB8789 RESOURCE49632
CLB10448 RESOURCE63616
CLB9243 RESOURCE47142
CLB10446 RESOURCE65148
CLB8826 RESOURCE49153
CLB12110 RESOURCE36610
CLB12448 RESOURCE42069
CLB10506 RESOURCE65627
CLB9306 RESOURCE48579
CLB10888 RESOURCE68979
CLB10881 RESOURCE68022
CLB9219 RESOURCE48580
CLB12093 RESOURCE37661
CLB12261 RESOURCE33640
CLB8585 RESOURCE53560
CLB11220 RESOURCE42548
CLB8778 RESOURCE51549
CLB12275 RESOURCE35172
CLB12270 RESOURCE34693
CLB11874 RESOURCE29234
CLB13789 RESOURCE45227
CLB10667 RESOURCE43694
CLB10507 RESOURCE65628
CLB11872 RESOURCE28276
CLB9254 RESOURCE47143
CLB10268 RESOURCE60073
CLB12318 RESOURCE32682
CLB9263 RESOURCE44746
CLB10377 RESOURCE63137
CLB8780 RESOURCE52603
CLB10895 RESOURCE67542
CLB8779 RESOURCE50591
CLB12127 RESOURCE39100
CLB10447 RESOURCE65149
CLB10562 RESOURCE61604
CLB10435 RESOURCE66105
CLB13194 RESOURCE28756
CLB9215 RESOURCE51069
CLB13583 RESOURCE32204
CLB12102 RESOURCE39578
CLB12274 RESOURCE34215
CLB12283 RESOURCE35652
CLB12153 RESOURCE40537
CLB8528 RESOURCE53081
CLB8564 RESOURCE54997
CLB12331 RESOURCE30767
CLB13569 RESOURCE35173
CLB13567 RESOURCE34694
CLB12239 RESOURCE36611
CLB13591 RESOURCE33162
CLB9323 RESOURCE52602
CLB10449 RESOURCE63617
CLB12286 RESOURCE37089
CLB8575 RESOURCE56434
CLB10432 RESOURCE66585
CLB10450 RESOURCE64574
CLB12333 RESOURCE29809
CLB12156 RESOURCE41016
CLB9291 RESOURCE45228
CLB13576 RESOURCE34216
CLB12424 RESOURCE43216
CLB9042 RESOURCE56433
CLB10325 RESOURCE60551
CLB8830 RESOURCE49154
CLB10451 RESOURCE66107
CLB12287 RESOURCE37664
CLB12279 RESOURCE35653
CLB13198 RESOURCE28277
CLB10452 RESOURCE65629
CLB9288 RESOURCE44747
CLB12445 RESOURCE43217
CLB12319 RESOURCE33163
CLB13582 RESOURCE32683
CLB13530 RESOURCE30768
CLB12111 RESOURCE37665
CLB10686 RESOURCE63618
CLB13578 RESOURCE33164
CLB10378 RESOURCE60074
CLB10717 RESOURCE63138
CLB12290 RESOURCE37090
CLB13208 RESOURCE29810
CLB10457 RESOURCE67065
CLB13588 RESOURCE32205
CLB10559 RESOURCE62084
CLB12103 RESOURCE38622
CLB10795 RESOURCE43218
CLB12326 RESOURCE33643
CLB8566 RESOURCE54998
CLB11249 RESOURCE41496
CLB9301 RESOURCE44749
CLB10453 RESOURCE64096
CLB10463 RESOURCE67544
CLB9237 RESOURCE52604
CLB10242 RESOURCE58637
CLB10338 RESOURCE57487
CLB9244 RESOURCE48102
CLB9047 RESOURCE57009
CLB13193 RESOURCE28279
CLB13209 RESOURCE29811
CLB8565 RESOURCE54999
CLB8526 RESOURCE53083
CLB9072 RESOURCE57488
CLB9729 RESOURCE58159
CLB9277 RESOURCE47623
CLB13190 RESOURCE28758
CLB9264 RESOURCE46665
CLB13803 RESOURCE44174
CLB12321 RESOURCE33642
CLB9298 RESOURCE45229
CLB10456 RESOURCE66108
CLB9210 RESOURCE50593
CLB13787 RESOURCE46186
CLB10558 RESOURCE61128
CLB10322 RESOURCE60552
CLB9252 RESOURCE48582
CLB9214 RESOURCE51072
CLB10454 RESOURCE64097
CLB8561 RESOURCE53562
CLB10832 RESOURCE65630
CLB13790 RESOURCE46666
CLB13566 RESOURCE36133
CLB13192 RESOURCE28278
CLB8595 RESOURCE54519
CLB12155 RESOURCE40059
CLB9280 RESOURCE46187
CLB12320 RESOURCE34217
CLB8833 RESOURCE49634
CLB13802 RESOURCE44750
CLB10335 RESOURCE62086
CLB10469 RESOURCE67066
CLB9220 RESOURCE51550
CLB13191 RESOURCE28280
CLB13786 RESOURCE46667
CLB8586 RESOURCE54520
CLB10455 RESOURCE65150
CLB12281 RESOURCE36612
CLB10688 RESOURCE44176
